fold,protein,pearson,spearman,r2,rmse,mae
3,PD-L1,0.577224612236023,0.22179252712575473,0.33010387420654297,0.1920669790292493,0.12255124747753143
3,PSD95,0.37093430757522583,0.3029689648240492,0.13649529218673706,1.2573581135449545,0.9669194221496582
3,CD20,0.20288287103176117,0.18799192547783986,0.04018670320510864,0.2899901095093142,0.1660405695438385
3,CD68,0.649066150188446,0.25695241708625804,0.41998720169067383,0.41392945005344073,0.2561852037906647
3,CD44,0.4021909534931183,0.3976048815805459,0.15796834230422974,0.8619575881946182,0.6207333207130432
3,SMA,0.37302786111831665,0.2454987886726406,0.1378055214881897,0.6341189567733646,0.45539698004722595
3,MSH6,0.3620840013027191,0.340180152453669,0.13079458475112915,0.35347738111816207,0.27768540382385254
3,CD23,0.48135700821876526,0.3592760102840543,0.2293381690979004,0.904647264920039,0.6282008290290833
3,GFAP,0.33584535121917725,0.25450020424642644,0.11009049415588379,0.40426572965358815,0.31217315793037415
3,SYNA,0.3103399872779846,0.19448556821773702,0.09546399116516113,0.28316538329045987,0.20825357735157013
3,Podoplanin,0.2687778174877167,0.20033832694673273,0.07038360834121704,0.9986774221984075,0.7152932286262512
3,Vimentin,0.39686375856399536,0.2913632817846574,0.15635454654693604,0.41145790277128585,0.31526732444763184
3,CD47,0.39087924361228943,0.24663499142156134,0.15028870105743408,0.2343674420091796,0.1663658171892166
3,CD74,0.49021783471107483,0.4473938766481603,0.24018150568008423,0.7939380302892891,0.647959291934967
3,SIRP,0.3752799332141876,0.3186227992484325,0.13644713163375854,0.2588198949332673,0.19814381003379822
3,Granzyme B,0.5327534079551697,0.3130772651565134,0.2802309989929199,0.6561904153567428,0.40808477997779846
3,IDH1,0.42316412925720215,0.31490574353626194,0.1781136393547058,0.2909218169716857,0.2197805792093277
3,MPO,0.6171701550483704,0.15777949984704653,0.3789966106414795,0.2682554624068885,0.13960523903369904
3,CD45,0.5934538245201111,0.2961829753194284,0.3512532711029053,0.33850680929854654,0.24461697041988373
3,CD21,0.2930717170238495,0.20030554046102275,0.08321273326873779,0.25997354317818266,0.19641129672527313
3,FIBR,0.5323936939239502,0.26432737254127114,0.28004783391952515,0.1959259603378506,0.13731887936592102
3,C-KIT,0.5194990634918213,0.3244722566475937,0.26821619272232056,0.6900182250629041,0.44829151034355164
3,CD3e,0.540259063243866,0.26150149347026197,0.28660619258880615,0.22659887646636886,0.1391894519329071
3,TOX,0.5824277997016907,0.31065457563947163,0.335188627243042,0.4051001120681815,0.21270056068897247
3,PD-1,0.41138264536857605,0.23480660394038666,0.1658916473388672,0.18233931917692747,0.11932193487882614
3,PDGFR,0.5118852853775024,0.3108628674139435,0.2598463296890259,0.6812158261048309,0.43328601121902466
3,CD4,0.5674991607666016,0.2905722017506063,0.3215023875236511,0.2687774012147793,0.1929422914981842
3,MAP2,0.45199400186538696,0.3632189077795919,0.20429259538650513,0.44242971479019694,0.34339553117752075
3,CD8,0.3048960864543915,0.13907798876604227,0.0927233099937439,0.3278149093233924,0.19764113426208496
3,MGMT,0.5429313778877258,0.2915174227579538,0.2926754951477051,0.39959872950360514,0.24946719408035278
3,CD38,0.39108118414878845,0.30597069456585835,0.15109014511108398,0.2948048087696409,0.22694183886051178
3,HLA-DR,0.5563793182373047,0.3769013660191165,0.30707913637161255,0.4387635479163993,0.3132200539112091
3,CD14,0.4859986901283264,0.3536374528338174,0.23609775304794312,0.41647555220086635,0.31851381063461304
3,ICOS,0.45218345522880554,0.28474161573545065,0.20086538791656494,0.216121782358883,0.1533738672733307
3,Granzyme K,0.25664716958999634,0.20192385028791998,0.061079204082489014,0.20851699760045267,0.16202899813652039
4,synd,0.426593154668808,0.3664711788786742,0.18066102266311646,0.3626960840663807,0.2569713890552521
4,FOXP3,0.3761517405509949,0.3303998684706442,0.14080631732940674,0.18661215305121084,0.13312846422195435
4,CD16,0.305431991815567,0.3007419025477539,0.09313148260116577,0.6072971669815519,0.4470376670360565
4,CD31,0.4062688648700714,0.26401734553406647,0.16458648443222046,0.35832856040185923,0.25216639041900635
4,CXCL13,0.3246946632862091,0.15647456779430566,0.10190039873123169,0.16085771138320765,0.11522282660007477
4,Ki67,0.4249875843524933,0.28512819217840923,0.18034130334854126,1.0596105330607923,0.8365384340286255
4,OLIG2,0.37798190116882324,0.3461189506888977,0.14077985286712646,0.38043639341155516,0.30979400873184204
4,CXCR5,0.3731374144554138,0.1781653274744841,0.134293794631958,0.16210931180470164,0.11017629504203796
4,HLA-A,0.23520216345787048,0.2146789443397895,0.054572880268096924,1.0393103970689836,0.8110041618347168
4,PD-L1,0.6008450388908386,0.18405443040568423,0.35859745740890503,0.16706053132810658,0.11518803983926773
4,PSD95,0.3487928807735443,0.2938692507558967,0.12144619226455688,1.2582603747119965,0.9741689562797546
4,CD20,0.10958150029182434,0.15670071174235758,-0.003726363182067871,0.265902136234333,0.15625591576099396
4,CD68,0.6379299163818359,0.21456724216941855,0.40685611963272095,0.361238994430745,0.24124163389205933
4,CD44,0.4564254581928253,0.39377313899690697,0.20319586992263794,0.742308395979507,0.568844199180603
4,SMA,0.35770735144615173,0.2303726920024791,0.12777984142303467,0.6092361389793638,0.4460780620574951
